index,pred,y_test
6885,-4.45E+06,1.00E-04
6886,-4.87E+04,1.00E-04
6887,-4.03E+06,1.00E-04
6888,-5.07E+06,1.00E-04
6889,1.61E+07,1.00E-04
6890,7.66E+06,6.07E+07
6891,-2.07E+06,1.00E-04
6892,1.11E+07,1.00E-04
6893,9.65E+05,3.53E+06
6894,-4.23E+06,1.00E-04
6895,-4.71E+06,1.00E-04
6896,3.26E+07,1.59E+06
6897,3.01E+07,8.35E+07
6898,8.18E+05,1.00E-04
6899,1.44E+07,1.00E-04
6900,-5.42E+06,1.00E-04
6901,-4.46E+06,1.00E-04
6902,-4.19E+06,1.00E-04
6903,-3.59E+06,1.00E-04
6904,-5.10E+06,1.00E-04
6905,-5.21E+06,1.00E-04
6906,1.65E+07,1.00E-04
6907,-5.08E+06,1.00E-04
6908,-3.59E+06,1.00E-04
6909,-4.03E+06,1.00E-04
6910,-4.60E+06,1.00E-04
6911,-2.46E+06,1.00E-04
6912,-3.92E+06,1.00E-04
6913,4.49E+06,1.00E-04
6914,-2.48E+06,1.00E-04
6915,-5.93E+06,1.00E-04
6916,4.76E+06,1.00E-04
6917,-2.88E+06,1.00E-04
6918,-5.47E+06,1.00E-04
6919,7.50E+06,1.00E-04
6920,-3.00E+06,1.00E-04
6921,5.58E+07,1.46E+08
6922,-2.66E+06,1.00E-04
6923,2.52E+07,1.00E-04
6924,-4.84E+06,1.00E-04
6925,5.37E+07,1.71E+07
6926,-5.10E+06,1.00E-04
6927,-4.69E+06,1.00E-04
6928,1.28E+07,1.00E-04
6929,4.23E+07,4.76E+07
6930,1.03E+07,1.00E-04
6931,-4.76E+06,1.00E-04
6932,2.04E+06,1.00E-04
6933,-2.03E+06,1.00E-04
6934,9.13E+05,9.30E+04
6935,-4.37E+06,1.00E-04
6936,-3.65E+06,1.00E-04
6937,-2.13E+06,1.00E-04
6938,-3.86E+06,1.00E-04
6939,-5.72E+06,1.00E-04
6940,1.84E+07,1.00E-04
6941,-4.70E+06,1.00E-04
6942,-3.82E+06,4.00E+05
6943,-3.72E+05,1.00E-04
6944,1.18E+07,1.00E-04
6945,9.17E+06,1.00E-04
6946,1.52E+05,1.00E-04
6947,-3.26E+06,1.00E-04
6948,-4.47E+06,1.00E-04
6949,-3.68E+06,1.00E-04
6950,3.63E+06,1.00E-04
6951,-3.05E+06,1.00E-04
6952,-5.44E+06,1.00E-04
6953,3.27E+07,1.00E-04
6954,2.07E+06,1.00E-04
6955,2.82E+06,1.00E-04
6956,-3.98E+06,1.00E-04
6957,-5.42E+06,1.00E-04
6958,-5.08E+06,1.00E-04
6959,-8.73E+05,1.00E-04
6960,2.18E+08,1.00E-04
6961,1.50E+07,1.63E+07
6962,-4.37E+06,1.00E-04
6963,2.12E+07,5.84E+06
6964,-5.09E+06,1.00E-04
6965,7.08E+08,1.00E+09
6966,-4.84E+06,1.00E-04
6967,-5.32E+06,1.00E-04
6968,-2.33E+04,1.00E-04
6969,-4.04E+06,1.00E-04
6970,-1.39E+06,1.00E-04
6971,3.89E+07,1.07E+07
6972,7.33E+06,1.00E-04
6973,-4.16E+06,1.00E-04
6974,-5.15E+06,1.00E-04
6975,-5.94E+06,1.00E-04
6976,-1.65E+06,1.00E-04
6977,9.67E+06,1.00E-04
6978,-3.61E+06,1.00E-04
6979,7.76E+06,1.00E-04
6980,-5.05E+06,1.00E-04
6981,-2.78E+06,1.00E-04
6982,-5.38E+06,1.00E-04
6983,-3.48E+06,1.00E-04
6984,-2.24E+06,1.00E-04
6985,2.08E+07,2.61E+04
6986,-5.87E+06,1.00E-04
6987,-4.37E+06,1.00E-04
6988,2.52E+06,1.00E-04
6989,-5.39E+06,1.00E-04
6990,-4.09E+06,1.00E-04
6991,4.53E+07,1.00E-04
6992,3.31E+07,6.23E+06
6993,-4.70E+06,1.00E-04
6994,5.52E+07,4.14E+08
6995,-3.14E+06,1.00E-04
6996,-5.88E+06,1.00E-04
6997,-2.54E+06,1.00E-04
6998,2.58E+06,1.00E-04
6999,-4.84E+06,1.00E-04
7000,-2.13E+06,1.00E-04
7001,-2.73E+06,1.00E-04
7002,9.66E+07,6.12E+08
7003,-5.93E+06,1.00E-04
7004,-3.53E+06,1.00E-04
7005,2.28E+06,1.00E-04
7006,8.13E+07,1.18E+08
7007,-4.26E+06,1.00E-04
7008,-4.09E+06,1.00E-04
7009,1.86E+06,1.00E-04
7010,-4.34E+06,1.00E-04
7011,2.65E+08,1.03E+08
7012,-3.70E+05,1.00E-04
7013,-2.51E+06,1.00E-04
7014,2.08E+06,1.00E-04
7015,1.80E+06,1.00E-04
7016,2.31E+06,1.00E-04
7017,-5.19E+06,1.00E-04
7018,-5.89E+06,1.00E-04
7019,-5.49E+06,1.00E-04
7020,-5.05E+06,1.00E-04
7021,-4.86E+06,1.00E-04
7022,-3.85E+06,1.00E-04
7023,-5.44E+06,1.00E-04
7024,1.24E+07,1.00E-04
7025,-3.92E+06,1.00E-04
7026,-3.32E+06,1.00E-04
7027,-1.44E+06,1.25E+05
7028,-2.39E+06,1.00E-04
7029,2.86E+07,7.25E+07
7030,-4.69E+04,1.00E-04
7031,-4.83E+06,1.00E-04
7032,-4.62E+06,1.00E-04
7033,-5.94E+06,1.00E-04
7034,-1.77E+06,8.34E+04
7035,-4.32E+06,1.00E-04
7036,-3.79E+06,1.00E-04
7037,-4.65E+06,1.00E-04
7038,-2.60E+06,1.00E-04
7039,-5.21E+06,1.00E-04
7040,5.78E+06,1.00E-04
7041,-2.34E+06,1.00E-04
7042,-2.84E+06,1.00E-04
7043,-4.06E+06,1.00E-04
7044,-3.88E+06,1.00E-04
7045,3.27E+06,1.00E-04
7046,3.25E+05,1.00E-04
7047,1.77E+07,1.57E+07
7048,-5.93E+06,1.00E-04
7049,1.36E+08,1.65E+07
7050,-5.09E+06,1.00E-04
7051,5.99E+06,1.00E-04
7052,-4.47E+06,1.00E-04
7053,2.38E+07,9.50E+06
7054,3.51E+06,1.00E-04
7055,-4.66E+06,1.00E-04
7056,-5.04E+06,1.00E-04
7057,-2.80E+06,1.00E-04
7058,-4.49E+06,1.00E-04
7059,-5.07E+06,1.00E-04
7060,-5.93E+06,1.00E-04
7061,1.29E+06,1.00E-04
7062,-3.63E+06,1.00E-04
7063,-4.47E+06,1.00E-04
7064,-4.77E+06,1.00E-04
7065,-4.92E+05,1.00E-04
7066,-1.53E+06,1.00E-04
7067,-4.21E+06,1.00E-04
7068,-5.58E+06,1.00E-04
7069,2.43E+08,1.88E+08
7070,-4.92E+06,1.00E-04
7071,-5.94E+06,1.00E-04
7072,4.77E+07,4.23E+07
7073,-2.07E+06,5.12E+05
7074,-4.56E+06,1.00E-04
7075,-4.05E+06,1.00E-04
7076,1.04E+08,1.33E+07
7077,7.19E+06,2.02E+07
7078,-4.33E+06,1.00E-04
7079,3.13E+08,2.62E+08
7080,-2.68E+06,1.00E-04
7081,-5.42E+06,1.00E-04
7082,-4.84E+06,1.00E-04
7083,4.38E+05,1.76E+05
7084,-5.19E+06,1.00E-04
7085,-2.13E+06,1.00E-04
7086,-5.61E+04,1.00E-04
7087,-4.77E+06,1.00E-04
7088,-1.11E+06,1.00E-04
7089,4.85E+06,1.00E-04
7090,-5.48E+06,1.00E-04
7091,-2.86E+06,1.00E-04
7092,-5.13E+06,1.00E-04
7093,9.41E+06,1.00E-04
7094,-5.00E+06,1.00E-04
7095,1.36E+07,1.00E-04
7096,-5.24E+06,1.00E-04
7097,7.51E+06,5.41E+06
7098,7.34E+05,1.00E-04
7099,-3.57E+06,1.00E-04
7100,-3.68E+06,1.00E-04
7101,-4.46E+06,1.00E-04
7102,-1.50E+06,1.00E-04
7103,1.08E+07,1.00E-04
7104,-4.06E+06,1.00E-04
7105,-3.01E+06,1.00E-04
7106,-4.07E+06,1.00E-04
7107,-5.04E+06,1.00E-04
7108,-5.93E+06,1.00E-04
7109,-5.17E+06,1.00E-04
7110,-1.55E+06,1.00E-04
7111,-5.16E+06,1.00E-04
7112,-4.40E+06,1.00E-04
7113,-4.82E+06,1.00E-04
7114,-4.16E+06,1.00E-04
7115,-5.57E+06,1.00E-04
7116,5.97E+07,1.58E+06
7117,1.74E+06,1.00E-04
7118,-2.54E+06,1.00E-04
7119,-3.51E+06,1.00E-04
7120,-3.53E+06,1.00E-04
7121,1.87E+07,2.05E+05
7122,1.05E+08,1.26E+08
7123,-6.08E+05,1.00E-04
7124,3.37E+06,1.00E-04
7125,-4.28E+06,1.00E-04
7126,-5.05E+06,1.00E-04
7127,2.72E+07,4.24E+07
7128,-4.94E+06,1.00E-04
7129,-3.58E+06,1.00E-04
7130,-2.83E+06,1.00E-04
7131,-4.60E+06,1.00E-04
7132,6.60E+06,1.00E-04
7133,-3.13E+06,1.00E-04
7134,7.64E+06,2.96E+06
7135,-4.71E+06,1.00E-04
7136,4.12E+06,1.00E-04
7137,-4.96E+06,1.00E-04
7138,-3.70E+06,1.00E-04
7139,-4.91E+06,1.00E-04
7140,-4.96E+06,1.00E-04
7141,-3.76E+06,1.00E-04
7142,-3.17E+06,1.00E-04
7143,-1.02E+06,1.00E-04
7144,8.06E+06,1.00E-04
7145,4.88E+07,7.00E+06
7146,-3.28E+06,1.00E-04
7147,1.89E+07,1.00E-04
7148,3.02E+06,1.70E+06
7149,1.05E+07,3.88E+02
7150,6.45E+06,1.00E-04
7151,-3.94E+06,1.00E-04
7152,1.21E+08,1.05E+07
7153,5.31E+07,6.65E+07
7154,-5.11E+06,1.00E-04
7155,6.69E+05,1.00E-04
7156,-3.31E+06,1.00E-04
7157,-5.94E+06,1.00E-04
7158,-3.35E+06,1.00E-04
7159,-2.53E+06,1.00E-04
7160,-5.94E+06,1.00E-04
7161,5.27E+06,1.00E-04
7162,-2.65E+06,1.00E-04
7163,3.15E+05,1.00E-04
7164,8.31E+07,1.09E+08
7165,-7.09E+05,1.00E-04
7166,-4.62E+06,1.00E-04
7167,1.21E+03,1.00E-04
7168,7.86E+06,1.00E-04
7169,9.58E+06,1.00E-04
7170,-5.90E+06,1.00E-04
7171,1.50E+07,1.00E-04
7172,-1.26E+06,1.00E-04
7173,-1.52E+06,1.00E-04
7174,-3.99E+06,1.00E-04
7175,-4.15E+06,1.00E-04
7176,3.67E+06,1.00E-04
7177,2.16E+07,5.98E+06
7178,2.21E+08,1.86E+08
7179,-4.25E+06,1.00E-04
7180,-3.93E+06,1.00E-04
7181,-3.20E+06,1.00E-04
7182,-3.97E+06,1.00E-04
7183,1.47E+07,6.41E+07
7184,3.07E+06,1.00E-04
7185,6.42E+07,1.00E-04
7186,-5.75E+05,1.00E-04
7187,4.96E+06,1.00E-04
7188,6.23E+07,5.32E+07
7189,1.20E+07,6.89E+07
7190,3.36E+06,1.00E-04
7191,-3.55E+06,1.00E-04
7192,-4.24E+06,1.00E-04
7193,-3.10E+06,1.00E-04
7194,1.07E+08,2.05E+08
7195,-2.87E+06,1.00E-04
7196,5.85E+06,1.00E-04
7197,-5.21E+06,1.00E-04
7198,-3.13E+05,1.00E-04
7199,-5.93E+06,1.00E-04
7200,-2.50E+06,4.30E+05
7201,-2.64E+06,1.00E-04
7202,-4.67E+06,1.00E-04
7203,1.80E+07,1.00E-04
7204,-5.38E+06,1.00E-04
7205,-3.25E+06,1.00E-04
7206,-3.69E+06,1.00E-04
7207,1.17E+07,1.00E-04
7208,-5.93E+06,1.00E-04
7209,-5.32E+06,1.00E-04
7210,-5.72E+06,1.00E-04
7211,-5.48E+06,1.00E-04
7212,7.35E+05,1.00E-04
7213,1.17E+07,1.00E-04
7214,1.34E+06,1.00E-04
7215,1.53E+07,1.00E-04
7216,3.67E+06,1.00E-04
7217,7.75E+06,1.00E-04
7218,-5.38E+06,1.00E-04
7219,1.34E+07,1.00E-04
7220,-2.71E+06,1.00E-04
7221,-5.94E+06,1.00E-04
7222,-4.21E+06,1.00E-04
7223,4.75E+05,1.00E-04
7224,-4.00E+06,1.00E-04
7225,-4.48E+06,1.00E-04
7226,3.62E+07,2.00E+08
7227,-4.17E+06,1.00E-04
7228,-1.53E+06,1.00E-04
7229,-1.23E+05,1.00E-04
7230,2.02E+07,1.00E-04
7231,-5.33E+06,1.00E-04
7232,-3.31E+06,1.00E-04
7233,-2.24E+06,1.00E-04
7234,1.85E+07,1.00E-04
7235,1.03E+07,1.00E-04
7236,4.84E+06,1.00E-04
7237,-4.54E+06,1.00E-04
7238,-4.30E+06,1.00E-04
7239,-2.82E+06,1.00E-04
7240,4.90E+05,1.00E-04
7241,1.42E+08,3.03E+07
7242,-5.35E+06,1.00E-04
7243,-4.01E+06,1.00E-04
7244,-4.06E+06,1.00E-04
7245,2.24E+06,3.36E+06
7246,-4.38E+06,1.00E-04
7247,7.68E+06,1.00E-04
7248,-3.69E+06,1.00E-04
7249,7.90E+06,1.00E-04
7250,-1.76E+06,1.00E-04
7251,1.28E+07,1.00E-04
7252,-5.94E+06,1.00E-04
7253,-1.91E+06,1.00E-04
7254,2.29E+05,1.00E-04
7255,-4.79E+06,1.00E-04
7256,2.13E+08,3.95E+07
7257,-4.57E+06,1.00E-04
7258,5.63E+07,1.00E-04
7259,-4.16E+06,1.00E-04
7260,-3.14E+06,1.00E-04
7261,-4.60E+06,1.00E-04
7262,-5.93E+06,1.00E-04
7263,-5.97E+05,1.00E-04
7264,-5.23E+06,1.00E-04
7265,-3.37E+06,1.00E-04
7266,1.56E+08,6.57E+07
7267,-4.47E+06,1.00E-04
7268,-4.57E+06,1.00E-04
7269,2.70E+08,1.00E+08
7270,-5.20E+06,1.00E-04
7271,-4.02E+06,1.00E-04
7272,-5.87E+06,1.00E-04
7273,6.83E+06,1.00E-04
7274,6.40E+07,2.21E+08
7275,1.61E+06,1.00E-04
7276,-4.89E+06,1.00E-04
7277,-4.95E+06,1.00E-04
7278,4.95E+07,1.40E+06
7279,-2.39E+06,1.00E-04
7280,4.36E+05,1.00E-04
7281,-2.82E+06,1.00E-04
7282,-4.76E+06,1.00E-04
7283,-2.19E+06,1.00E-04
7284,3.10E+07,3.98E+07
7285,-4.97E+06,1.00E-04
7286,2.23E+06,1.00E-04
7287,2.28E+06,1.00E-04
7288,3.26E+07,2.98E+07
7289,-5.07E+06,1.00E-04
7290,-2.78E+06,1.00E-04
7291,-1.04E+06,9.13E+06
7292,-5.92E+06,1.00E-04
7293,-2.91E+06,1.00E-04
7294,8.45E+06,1.22E+02
7295,-5.07E+06,1.00E-04
7296,2.71E+06,1.00E-04
7297,-5.57E+06,1.00E-04
7298,-4.69E+06,1.00E-04
7299,1.51E+06,1.00E-04
7300,-5.38E+06,1.00E-04
7301,-3.48E+06,1.00E-04
7302,-3.96E+06,1.00E-04
7303,4.28E+07,1.00E-04
7304,-4.19E+06,1.00E-04
7305,1.58E+08,3.71E+07
7306,5.16E+06,1.00E-04
7307,-4.97E+06,9.04E+04
7308,-5.00E+06,1.00E-04
7309,9.59E+06,1.00E-04
7310,-5.20E+06,1.00E-04
7311,1.81E+07,3.38E+07
7312,2.71E+06,3.10E+06
7313,-1.51E+05,1.00E-04
7314,-4.90E+06,1.00E-04
7315,-5.67E+06,1.00E-04
7316,2.08E+06,1.00E-04
7317,-3.81E+06,1.00E-04
7318,4.51E+06,1.00E-04
7319,-2.26E+06,1.00E-04
7320,1.74E+08,9.06E+07
7321,-2.92E+06,1.00E-04
7322,-5.01E+06,1.00E-04
7323,-3.84E+06,1.00E-04
7324,-4.36E+06,1.00E-04
7325,-4.27E+06,1.00E-04
7326,8.72E+06,1.00E-04
7327,-3.99E+06,1.00E-04
7328,-5.27E+06,1.00E-04
7329,-5.09E+06,1.00E-04
7330,2.16E+07,1.00E-04
7331,1.69E+07,3.50E+06
7332,5.17E+08,5.67E+08
7333,-3.60E+06,1.00E-04
7334,-4.11E+06,1.40E+07
7335,-4.02E+06,1.00E-04
7336,-5.04E+06,1.00E-04
7337,-2.13E+06,1.00E-04
7338,-5.41E+06,1.00E-04
7339,6.77E+06,1.00E-04
7340,7.76E+07,2.11E+07
7341,-5.92E+06,1.00E-04
7342,-3.05E+06,1.00E-04
7343,7.23E+05,1.00E-04
7344,1.61E+07,4.25E+06
7345,-3.95E+06,1.56E+05
7346,-3.48E+06,1.00E-04
7347,6.65E+07,1.05E+07
7348,1.73E+07,1.00E-04
7349,-5.38E+06,1.00E-04
7350,-3.62E+06,1.00E-04
7351,-4.96E+06,1.00E-04
7352,-2.31E+06,1.00E-04
7353,1.05E+07,1.00E-04
7354,5.16E+06,1.00E-04
7355,2.42E+06,1.00E-04
7356,-3.99E+06,1.00E-04
7357,-3.34E+06,1.00E-04
7358,7.23E+06,4.21E+04
7359,-2.23E+06,1.00E-04
7360,-1.28E+06,1.00E-04
7361,-4.23E+06,5.96E+05
7362,-3.37E+06,1.00E-04
7363,-3.60E+06,1.00E-04
7364,-5.87E+06,1.00E-04
7365,-5.17E+06,1.00E-04
7366,-5.33E+06,1.00E-04
7367,-4.28E+06,1.00E-04
7368,2.19E+07,1.00E-04
7369,-2.91E+06,1.00E-04
7370,-5.12E+06,1.00E-04
7371,-2.99E+06,1.00E-04
7372,5.22E+07,2.67E+07
7373,5.84E+06,1.00E-04
7374,-5.94E+06,1.00E-04
7375,-5.94E+06,1.00E-04
7376,1.86E+07,1.00E-04
7377,-1.32E+06,4.83E+04
7378,-5.00E+06,1.00E-04
7379,-4.54E+06,1.00E-04
7380,-2.10E+06,1.00E-04
7381,1.76E+07,4.20E+07
7382,-4.95E+06,1.00E-04
7383,-2.81E+06,1.00E-04
7384,-4.23E+06,1.00E-04
7385,-5.86E+06,1.00E-04
7386,3.93E+08,1.28E+08
7387,-5.83E+06,1.00E-04
7388,-2.49E+06,3.66E+05
7389,2.43E+07,3.61E+06
7390,1.41E+07,4.04E+07
7391,8.28E+06,6.73E+07
7392,-5.88E+06,1.00E-04
7393,2.50E+07,3.65E+05
7394,4.39E+06,1.00E-04
7395,-4.82E+06,1.00E-04
7396,-2.87E+06,1.00E-04
7397,1.54E+08,2.03E+08
7398,-5.23E+06,1.00E-04
7399,2.74E+05,1.00E-04
7400,8.81E+06,1.00E-04
7401,-4.50E+06,1.00E-04
7402,-4.87E+06,1.00E-04
7403,-5.11E+06,1.00E-04
7404,-5.53E+06,1.00E-04
7405,-1.57E+06,1.00E-04
7406,-4.82E+06,1.00E-04
7407,-4.84E+06,1.00E-04
7408,-4.52E+06,1.00E-04
7409,2.21E+07,1.00E-04
7410,-2.75E+06,1.00E-04
7411,-4.40E+06,1.00E-04
7412,-2.80E+06,1.00E-04
7413,-4.93E+06,1.00E-04
7414,-5.93E+06,1.00E-04
7415,4.53E+06,1.00E-04
7416,-4.58E+06,1.00E-04
7417,-3.23E+06,1.00E-04
7418,-3.39E+06,1.00E-04
7419,2.09E+06,1.20E+06
7420,9.13E+06,1.00E-04
7421,-2.20E+05,1.00E-04
7422,-3.24E+06,1.00E-04
7423,-4.99E+06,1.00E-04
7424,-5.16E+06,1.00E-04
7425,-2.16E+06,1.18E+06
7426,1.01E+07,1.00E-04
7427,5.51E+07,6.42E+07
7428,-4.94E+06,1.00E-04
7429,-5.07E+06,1.00E-04
7430,-5.32E+06,1.00E-04
7431,-3.59E+06,1.00E-04
7432,-5.36E+06,1.00E-04
7433,-5.20E+06,1.00E-04
7434,-2.53E+06,1.00E-04
7435,-5.93E+06,1.00E-04
7436,4.72E+06,1.00E-04
7437,-5.44E+06,1.00E-04
7438,8.70E+06,1.24E+07
7439,-2.96E+06,1.00E-04
7440,-1.84E+06,1.00E-04
7441,2.04E+07,1.00E-04
7442,-3.06E+05,1.00E-04
7443,3.16E+07,4.50E+03
7444,-3.21E+06,1.00E-04
7445,-3.01E+06,1.00E-04
7446,1.70E+07,6.08E+03
7447,3.08E+06,1.00E-04
7448,6.52E+05,1.00E-04
7449,-4.14E+06,1.00E-04
7450,-5.07E+06,1.00E-04
7451,-4.92E+06,1.00E-04
7452,-5.09E+06,1.00E-04
7453,-3.62E+06,1.00E-04
7454,1.15E+07,1.00E-04
7455,-4.29E+06,1.00E-04
7456,1.68E+07,1.00E-04
7457,-4.20E+06,1.00E-04
7458,-5.44E+06,1.00E-04
7459,9.93E+06,1.00E-04
7460,-5.23E+06,1.00E-04
7461,-4.21E+06,1.00E-04
7462,-3.87E+06,1.00E-04
7463,3.23E+06,2.14E+07
7464,1.17E+07,1.00E-04
7465,-4.12E+06,1.00E-04
7466,6.53E+06,1.00E-04
7467,-4.02E+06,1.00E-04
7468,-2.21E+06,1.00E-04
7469,-3.81E+06,1.00E-04
7470,-5.76E+06,1.00E-04
7471,-5.16E+06,1.00E-04
7472,3.61E+06,1.00E-04
7473,-2.81E+06,1.00E-04
7474,8.28E+07,1.00E-04
7475,7.54E+06,1.00E-04
7476,-3.24E+06,1.00E-04
7477,-1.97E+06,1.00E-04
7478,-2.79E+06,1.00E-04
7479,-4.52E+06,1.00E-04
7480,1.35E+06,1.00E-04
7481,4.05E+06,1.00E-04
7482,9.42E+07,1.86E+07
7483,-1.84E+06,1.00E-04
7484,1.95E+07,7.06E+05
7485,-2.42E+06,1.00E-04
7486,-5.01E+06,1.00E-04
7487,5.03E+07,1.00E-04
7488,-5.30E+06,1.00E-04
7489,2.12E+06,3.17E+06
7490,9.16E+06,4.80E+07
7491,6.88E+05,2.28E+02
7492,-4.88E+06,1.00E-04
7493,-5.23E+06,1.00E-04
7494,1.96E+06,1.00E-04
7495,-3.80E+06,1.00E-04
7496,9.42E+06,1.00E-04
7497,-4.21E+06,1.00E-04
7498,-3.74E+06,1.00E-04
7499,-3.82E+06,1.00E-04
7500,7.47E+06,1.00E-04
7501,4.68E+08,9.67E+08
7502,1.70E+07,1.89E+06
7503,-4.25E+06,1.00E-04
7504,-5.92E+06,1.00E-04
7505,1.19E+07,1.00E-04
7506,1.91E+06,1.00E-04
7507,-3.89E+06,1.00E-04
7508,6.84E+06,3.36E+03
7509,3.55E+06,1.00E-04
7510,-5.94E+06,1.00E-04
7511,-6.40E+05,1.00E-04
7512,-5.34E+06,1.00E-04
7513,-3.32E+06,1.00E-04
7514,-3.53E+06,1.00E-04
7515,-4.34E+06,1.00E-04
7516,-3.94E+06,1.00E-04
7517,8.02E+07,9.24E+07
7518,1.64E+06,3.79E+05
7519,2.03E+07,1.00E-04
7520,2.63E+08,4.30E+08
7521,-5.92E+06,1.00E-04
7522,-4.17E+06,1.00E-04
7523,-4.98E+06,1.00E-04
7524,-4.49E+06,1.00E-04
7525,1.61E+08,1.27E+08
7526,-1.09E+06,1.00E-04
7527,9.27E+07,1.00E-04
7528,-5.92E+06,1.00E-04
7529,-4.49E+06,1.00E-04
7530,-5.92E+06,1.00E-04
7531,-2.29E+06,1.13E+04
7532,-4.20E+06,1.00E-04
7533,-2.10E+06,1.00E-04
7534,5.38E+07,1.78E+08
7535,8.15E+07,1.00E-04
7536,-5.27E+06,1.00E-04
7537,-3.63E+06,1.00E-04
7538,-2.28E+06,1.00E-04
7539,-5.13E+04,1.00E-04
7540,-3.16E+06,1.00E-04
7541,-5.80E+05,1.00E-04
7542,1.95E+06,1.00E-04
7543,-5.94E+06,1.00E-04
7544,-5.94E+06,1.00E-04
7545,-4.58E+06,1.00E-04
7546,-1.75E+06,1.00E-04
7547,1.77E+06,1.00E-04
7548,-3.31E+06,1.00E-04
7549,-6.28E+05,1.00E-04
7550,-2.83E+06,1.00E-04
7551,-5.94E+06,1.00E-04
7552,6.35E+06,1.00E-04
7553,6.39E+06,4.19E+03
7554,-5.33E+06,1.00E-04
7555,-5.70E+06,1.00E-04
7556,-3.98E+06,1.00E-04
7557,9.23E+07,1.77E+08
7558,2.33E+08,1.08E+08
7559,-4.67E+06,1.00E-04
7560,1.89E+07,1.03E+07
7561,-4.64E+06,1.00E-04
7562,-2.75E+06,1.00E-04
7563,2.73E+07,1.00E-04
7564,3.18E+06,1.00E-04
7565,-3.27E+06,1.00E-04
7566,-5.23E+06,1.00E-04
7567,-4.30E+06,1.00E-04
7568,-1.63E+06,1.00E-04
7569,-4.56E+06,1.00E-04
7570,1.77E+06,1.00E-04
7571,-2.88E+06,1.00E-04
7572,-5.47E+06,1.00E-04
7573,-3.86E+06,1.00E-04
7574,1.72E+07,3.08E+06
7575,-4.43E+06,1.00E-04
7576,-4.71E+06,1.00E-04
7577,1.07E+07,1.00E-04
7578,-3.09E+06,1.00E-04
7579,4.97E+07,3.44E+06
7580,1.28E+07,1.00E-04
7581,-2.95E+06,1.00E-04
7582,-4.33E+06,1.00E-04
7583,-1.79E+06,1.00E-04
7584,-5.04E+06,1.00E-04
7585,-5.37E+06,1.00E-04
7586,-3.40E+06,1.00E-04
7587,-1.87E+06,3.07E+07
7588,-2.83E+06,1.00E-04
7589,4.92E+07,7.32E+07
7590,-3.19E+06,1.00E-04
7591,2.41E+07,1.89E+07
7592,1.81E+07,7.00E+07
7593,6.03E+06,3.29E+06
7594,-5.91E+06,1.00E-04
7595,-5.17E+06,1.00E-04
7596,-4.19E+06,1.00E-04
7597,2.43E+08,4.94E+08
7598,-3.63E+06,1.00E-04
7599,1.38E+07,1.00E-04
7600,-5.34E+06,1.00E-04
7601,-4.68E+06,1.00E-04
7602,-5.04E+06,1.00E-04
7603,-1.03E+06,1.00E-04
7604,5.92E+07,6.68E+07
7605,-4.52E+06,1.01E+04
7606,-4.34E+06,1.00E-04
7607,1.49E+08,1.00E-04
7608,2.59E+08,2.42E+08
7609,4.67E+06,3.32E+05
7610,-2.63E+06,1.00E-04
7611,1.30E+07,1.00E-04
7612,-5.40E+06,1.00E-04
7613,-5.27E+06,1.00E-04
7614,-5.21E+06,1.00E-04
7615,-4.73E+06,1.00E-04
7616,-4.95E+06,1.00E-04
7617,6.27E+06,1.00E-04
7618,-2.56E+06,1.00E-04
7619,-4.12E+06,1.00E-04
7620,-4.42E+06,1.00E-04
7621,6.62E+05,7.73E+06
7622,-1.01E+06,1.00E-04
7623,-5.10E+06,1.00E-04
7624,-4.63E+06,1.00E-04
7625,1.80E+06,1.00E-04
7626,-3.17E+06,1.00E-04
7627,-2.74E+06,1.00E-04
7628,-4.53E+06,1.00E-04
7629,-5.64E+06,1.00E-04
7630,-1.80E+06,1.00E-04
7631,-2.06E+06,1.00E-04
7632,-4.87E+06,1.00E-04
7633,-2.80E+06,1.00E-04
7634,-5.10E+06,1.00E-04
7635,2.37E+06,1.00E-04
7636,2.75E+07,3.11E+04
7637,5.41E+06,1.00E-04
7638,-3.78E+06,1.00E-04
7639,6.78E+07,1.36E+08
7640,-3.09E+06,1.00E-04
7641,1.33E+08,1.00E-04
7642,1.74E+07,3.76E+06
7643,-3.19E+06,1.00E-04
7644,-4.84E+06,1.00E-04
7645,6.88E+06,1.00E-04
7646,4.41E+06,2.94E+07
7647,-1.71E+06,1.00E-04
7648,-5.71E+06,1.00E-04
7649,-6.55E+05,1.00E-04
7650,-4.31E+06,1.00E-04
7651,1.09E+06,1.00E-04
7652,1.08E+07,1.00E-04
7653,1.58E+06,1.00E-04
7654,-1.36E+06,1.00E-04
7655,-1.66E+06,1.00E-04
7656,2.73E+07,1.00E-04
7657,-5.20E+06,1.00E-04
7658,1.29E+08,2.16E+08
7659,-5.09E+06,1.00E-04
7660,-3.81E+06,1.00E-04
7661,1.24E+08,8.22E+07
7662,3.07E+06,1.00E-04
7663,-4.98E+06,1.00E-04
7664,-4.74E+06,1.00E-04
7665,1.38E+07,4.14E+07
7666,-4.33E+06,1.00E-04
7667,-5.34E+06,1.00E-04
7668,-2.04E+06,2.75E+06
7669,-2.82E+06,1.00E-04
7670,-3.90E+06,1.00E-04
7671,-2.75E+06,1.00E-04
7672,2.98E+05,1.00E-04
7673,-5.41E+06,1.00E-04
7674,-5.93E+06,1.00E-04
7675,-4.52E+06,1.00E-04
7676,-5.56E+06,1.00E-04
