id,num_critic_for_reviews,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
40841,262,92,Dan Byrd,58401464,Comedy|Romance,Emma Stone,Easy A ,Fred Armisen,gay|gay interest|high school|school|student,http://www.imdb.com/title/tt1282140/?ref_=fn_tt_tt_1,264,English,USA,PG-13,8000000,2010,7.1,19000
118098,7,110,Joe Morton,8880705,Comedy|Drama|Romance,Jada Pinkett Smith,The Inkwell ,Larenz Tate,fire|marriage|martha's vineyard|teenager|vacation,http://www.imdb.com/title/tt0110137/?ref_=fn_tt_tt_1,11,English,USA,R,,1994,6.5,160
1793,196,92,Udo Kier,8279017,Drama|Horror,Eddie Izzard,Shadow of the Vampire ,Catherine McCormack,actor|breasts|film actress|nosferatu|vampire,http://www.imdb.com/title/tt0189998/?ref_=fn_tt_tt_1,339,English,UK,R,8000000,2000,6.9,0
11327,83,104,Thomas McDonell,10106233,Comedy|Drama,Cameron Monaghan,Prom ,Aimee Teegarden,decoration|father daughter relationship|high school|prom|teenager,http://www.imdb.com/title/tt1604171/?ref_=fn_tt_tt_1,32,English,USA,PG,8000000,2011,5.4,0
1700,18,98,Michael Rapaport,,Comedy|Romance,Mark Margolis,The Pallbearer ,Carol Kane,bachelor party|directorial debut|funeral|pallbearer|wedding,http://www.imdb.com/title/tt0117283/?ref_=fn_tt_tt_1,55,English,USA,PG-13,8000000,1996,4.9,125
54087,11,89,Nia Long,4692814,Comedy,Barry Corbin,Held Up ,Jake Busey,hold up|hostage|stockholm syndrome|swat team|vegetarian,http://www.imdb.com/title/tt0165831/?ref_=fn_tt_tt_1,34,English,USA,PG-13,8000000,1999,5.1,77
34322,72,92,John de Lancie,5018450,Comedy|Fantasy|Romance,Harold Perrineau,Woman on Top ,Mark Feuerstein,cross dresser|food|friend|motion sickness|restaurant,http://www.imdb.com/title/tt0206420/?ref_=fn_tt_tt_1,86,English,USA,R,8000000,2000,5.3,859
41659,51,140,Vanessa Redgrave,25967000,Drama|Romance,Anthony Hopkins,Howards End ,Samuel West,england|friendship|prejudice|upper class|working class,http://www.imdb.com/title/tt0104454/?ref_=fn_tt_tt_1,86,English,UK,PG,,1992,7.5,788
593,18,60,Joseph Gilgun,,Adventure|Drama|Fantasy|Mystery,Dominic Cooper,Preacher             ,Ruth Negga,heaven and hell|preacher|supernatural|vampire|vertigo comics,http://www.imdb.com/title/tt5016504/?ref_=fn_tt_tt_1,85,English,,TV-MA,,,8.3,18000
10774,328,90,Tom Noonan,3442820,Animation|Comedy|Drama|Romance,Jennifer Jason Leigh,Anomalisa ,David Thewlis,full frontal male nudity|hotel room|multiple characters voiced by same person|one night stand|sex in hotel room,http://www.imdb.com/title/tt2401878/?ref_=fn_tt_tt_1,140,English,USA,R,8000000,2015,7.3,0
10083,248,129,Imelda Staunton,3205244,Comedy|Drama,Jim Broadbent,Another Year ,Phil Davis,autumn|four seasons|friend|looking at one's self in a mirror|unhappiness,http://www.imdb.com/title/tt1431181/?ref_=fn_tt_tt_1,141,English,UK,PG-13,10000000,2010,7.3,0
29786,128,111,Isabelle Huppert,3076425,Comedy|Crime|Musical|Romance,Catherine Deneuve,8 Women ,Emmanuelle Béart,cook|industrialist|secret|snowstorm|suspect,http://www.imdb.com/title/tt0283832/?ref_=fn_tt_tt_1,162,French,France,R,8000000,2002,7.1,0
11356,45,79,Tia Carrere,2275557,Action|Comedy|Crime|Thriller,Cary-Hiroyuki Tagawa,Showdown in Little Tokyo ,Vernee Watson,bare chested male|detective|electric torture|japanese american|yakuza,http://www.imdb.com/title/tt0102915/?ref_=fn_tt_tt_1,102,English,USA,R,8000000,1991,6,0
10747,49,104,Vince Vieluf,1789892,Comedy|Crime,Janeane Garofalo,Clay Pigeons ,Kevin Rahm,breasts|serial killer|small town|vomiting|widow,http://www.imdb.com/title/tt0118863/?ref_=fn_tt_tt_1,109,English,Germany,R,8000000,1998,6.6,515
38809,163,101,Jeremy Davies,6350058,Comedy|Drama|Romance,Zoë Kravitz,It's Kind of a Funny Story ,Jim Gaffigan,based on novel|depression|psychiatric ward|suicide attempt|therapy,http://www.imdb.com/title/tt0804497/?ref_=fn_tt_tt_1,150,English,USA,PG-13,8000000,2010,7.2,20000
10559,163,113,Robbie Kay,1094798,Biography|Comedy|Drama|History,Bob Hoskins,Made in Dagenham ,Sally Hawkins,equal pay|machinist|minister|protest|sex,http://www.imdb.com/title/tt1371155/?ref_=fn_tt_tt_1,73,English,UK,R,7200000,2010,7.2,0
20697,90,92,Jim Broadbent,1071240,Biography|Drama,Colin Firth,When Did You Last See Your Father? ,Gina McKee,cancer|children|death|terminal cancer|time,http://www.imdb.com/title/tt0829098/?ref_=fn_tt_tt_1,34,English,UK,PG-13,8000000,2007,6.9,429
2621,23,106,Laurel Holloman,532190,Biography|Drama|Romance|Sport,Kurtwood Smith,Prefontaine ,Amy Locane,long distance runner|olympics|oregon|runner|watching television,http://www.imdb.com/title/tt0119937/?ref_=fn_tt_tt_1,37,English,USA,PG-13,8000000,1997,6.8,0
10479,17,98,Marina Sirtis,,Adventure|Drama,Faye Dunaway,The Wicked Lady ,John Gielgud,female nudity|highwayman|nell gwynne|nudity|whipping,http://www.imdb.com/title/tt0086582/?ref_=fn_tt_tt_1,15,English,UK,R,8000000,1983,4,79
125709,118,75,Mick Lally,686383,Adventure|Animation|Family|Fantasy,Sean Lennon,The Secret of Kells ,Evan McGuire,barbarian|fairy|forest|monastery|unfinished book,http://www.imdb.com/title/tt0485601/?ref_=fn_tt_tt_1,71,English,France,Not Rated,6500000,2009,7.7,11000
49721,283,104,Karen Pittman,16168741,Drama|Music,James Corden,Begin Again ,Mary Catherine Garrison,manhattan new york city|new york city|record label|singer|song,http://www.imdb.com/title/tt1980929/?ref_=fn_tt_tt_1,182,English,USA,R,8000000,2013,7.4,43000
2006,74,108,Bruce Dern,568695,Drama|Romance|Thriller,Hunter Parrish,Down in the Valley ,Rory Culkin,beach|cowboy|cowboy hat|neo western|valley,http://www.imdb.com/title/tt0398027/?ref_=fn_tt_tt_1,110,English,USA,R,8000000,2005,6.5,412
184885,41,99,Tony Devon,398420,Crime|Drama,Jerry Ferrara,Brooklyn Rules ,Alexa Havins,1980s|friend|friendship|loyalty|mafia,http://www.imdb.com/title/tt0283503/?ref_=fn_tt_tt_1,48,English,USA,R,8000000,2007,6.4,226
46625,17,180,Hayley Atwell,,Drama|Romance,Rufus Sewell,Restless ,Charlotte Rampling,espionage|motel|mother son relationship|murder disguised as suicide|shot in the head,http://www.imdb.com/title/tt2241676/?ref_=fn_tt_tt_1,12,English,UK,,,2012,7.2,434
17339,66,109,Robin Wright,336456,Comedy|Crime|Musical|Mystery,Robert Downey Jr.,The Singing Detective ,Alfre Woodard,detective|detective novel|fantasy sequence|hallucination|writer,http://www.imdb.com/title/tt0314676/?ref_=fn_tt_tt_1,79,English,USA,R,8000000,2003,5.6,494
26879,36,111,Catherine McCormack,146083,Drama|Romance|War,Anna Friel,The Land Girls ,Steven Mackintosh,dorset|farm|friend|love|women's land army,http://www.imdb.com/title/tt0119494/?ref_=fn_tt_tt_1,27,English,UK,R,,1998,6.3,75
11305,140,93,Henry Czerny,298110,Comedy|Drama|Horror|Sci-Fi,Alexia Fast,Fido ,Kesun Loder,decapitation|neighbor|neighborhood|next door neighbor|zombie,http://www.imdb.com/title/tt0457572/?ref_=fn_tt_tt_1,98,English,Canada,R,8000000,2006,6.8,0
48211,32,99,Eddie Griffin,127144,Comedy|Drama|Romance,Will Ferrell,The Wendell Baker Story ,Jacob Vargas,directorial debut|fantasy sequence|nurse|old age home|prison,http://www.imdb.com/title/tt0373445/?ref_=fn_tt_tt_1,27,English,USA,PG-13,8000000,2005,5.5,143
28975,68,98,Rupert Everett,117190,Action|Comedy|Crime,Rupert Grint,Wild Target ,Geoff Bell,apprentice|assassin|hitman|kleptomaniac|thief,http://www.imdb.com/title/tt1235189/?ref_=fn_tt_tt_1,86,English,UK,PG-13,8000000,2010,6.9,0
13665,79,95,Larry Drake,108662,Crime|Horror|Thriller,John de Lancie,Pathology ,Johnny Whitworth,corpse|dark humor|medical school|murder|pathology,http://www.imdb.com/title/tt0964539/?ref_=fn_tt_tt_1,107,English,USA,R,8000000,2008,6,3000
12309,9,142,Jack O'Connell,,Drama|Romance,Tom Hardy,Wuthering Heights             ,Kevin McNally,abuse|love|moor the landscape|revenge|tv mini series,http://www.imdb.com/title/tt1238834/?ref_=fn_tt_tt_1,33,English,UK,,,,7.7,0
1552,26,107,Brad Renfro,53481,Crime|Drama|Thriller,Brian Dennehy,10th & Wolf ,Dash Mihok,desert storm|fbi|fbi agent|fragmentation grenade|woman kills attacker,http://www.imdb.com/title/tt0360323/?ref_=fn_tt_tt_1,34,English,USA,R,8000000,2006,6.4,294
106,100,102,Chris Owen,23106,Comedy|Crime|Drama|Romance,Michael Angarano,Dear Wendy ,William Hootkins,gang|gun|loner|love|outcast,http://www.imdb.com/title/tt0342272/?ref_=fn_tt_tt_1,58,English,Italy,Unrated,50000000,2004,6.6,532
10333,56,97,Zen McGrath,52961,Drama,Ian Tracey,Aloft ,William Shimell,,http://www.imdb.com/title/tt2494384/?ref_=fn_tt_tt_1,11,English,Spain,R,8000000,2014,5.3,675
11027,150,124,Takeshi Kusao,439162,Action|Animation|Sci-Fi,Mitsuo Iwata,Akira ,Tesshô Genda,based on manga|biker gang|gifted child|post thermonuclear war|science runs amok,http://www.imdb.com/title/tt0094625/?ref_=fn_tt_tt_1,430,Japanese,Japan,R,1100000000,1988,8.1,0
61560,30,97,Olivia Wilde,,Action|Crime|Thriller,Paul Walker,The Death and Life of Bobby Z ,Jason Flemyng,drug lord|on the run|prison|vegan|vegetarian,http://www.imdb.com/title/tt0473188/?ref_=fn_tt_tt_1,31,English,USA,R,22000000,2007,5.9,0
123757,20,124,Roy Dupuis,,Biography|Drama|Sport,Stephen McHattie,The Rocket: The Legend of Rocket Richard ,Julie LeBreton,fan|french canadian|hockey|hockey player|machinist,http://www.imdb.com/title/tt0460505/?ref_=fn_tt_tt_1,31,French,Canada,PG,8000000,2005,7.7,520
27197,21,96,Josh Henderson,,Action|Crime|Drama|Thriller,Rachel Ann Mullins,Swelter ,Grant Bowler,police officer killed|police officer shot in the chest|police officer shot in the forehead|police officer shot in the head|police shootout,http://www.imdb.com/title/tt2112277/?ref_=fn_tt_tt_1,24,English,USA,R,8000000,2014,4.6,438
10468,11,114,Ruby Lin,50000,Action|Adventure|Comedy|Romance,Leehom Wang,My Lucky Star ,Jack Kao,,http://www.imdb.com/title/tt2102502/?ref_=fn_tt_tt_1,2,Chinese,China,,,2013,5.1,81
1359,85,90,Ben Miles,671240,Comedy|Drama|Romance,Celia Imrie,Imagine Me & You ,Darren Boyd,florist|friend|friendship|lesbian|love,http://www.imdb.com/title/tt0421994/?ref_=fn_tt_tt_1,149,English,UK,R,7900000,2005,6.9,0
4967,5,104,Lucy Fry,,Drama,Mckenna Grace,Mr. Church ,Natalie Coughlin,,http://www.imdb.com/title/tt4196848/?ref_=fn_tt_tt_1,5,English,USA,PG-13,8000000,2016,8,205
31776,160,102,Ludivine Sagnier,10105505,Crime|Drama|Mystery|Thriller,Charlotte Rampling,Swimming Pool ,Jean-Claude Lecas,luberon|mystery writer|night|publisher|swimming,http://www.imdb.com/title/tt0324133/?ref_=fn_tt_tt_1,288,English,France,R,,2003,6.8,0
10557,25,93,Mark Wingett,,Action|Drama,Spencer Wilding,Green Street 3: Never Back Down ,Kacey Clarke,bare breasts|firm|hooliganism|training|west ham supporter,http://www.imdb.com/title/tt2628316/?ref_=fn_tt_tt_1,13,English,UK,R,,2013,5.4,0
27745,21,90,Joan Chen,882290,Action|Sci-Fi|Sport,Delroy Lindo,The Blood of Heroes ,Anna Katarina,battle|blood splatter|combat|game|showdown,http://www.imdb.com/title/tt0094764/?ref_=fn_tt_tt_1,43,English,Australia,R,10000000,1989,6.5,999
19214,15,106,Helena Mattsson,,Action,Scott Takeda,Code of Honor ,Craig Sheffer,gun|mayor|nightclub|police|vigilantism,http://www.imdb.com/title/tt4060866/?ref_=fn_tt_tt_1,14,English,USA,R,8000000,2016,4.2,689
46686,61,99,Jessica Tandy,106593296,Comedy|Drama|Family,Morgan Freeman,Driving Miss Daisy ,Patti LuPone,1950s|african american|jewish|old age|widow,http://www.imdb.com/title/tt0097239/?ref_=fn_tt_tt_1,134,English,USA,PG,7500000,1989,7.4,3000
71402,34,115,Mekhi Phifer,43490057,Comedy|Drama,Vanessa Williams,Soul Food ,Vivica A. Fox,1990s|family relationships|food in title|sister|unity,http://www.imdb.com/title/tt0120169/?ref_=fn_tt_tt_1,30,English,USA,R,7500000,1997,6.9,508
13776,62,89,Anita Mui,32333860,Action|Comedy,Françoise Yip,Rumble in the Bronx ,Garvin Cross,fight|gang|greed|street gang|wedding,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1,81,Cantonese,Hong Kong,R,7500000,1995,6.7,0
26291,102,101,Reda Kateb,,Drama|War|Western,Viggo Mortensen,Far from Men ,Ángela Molina,algerian war|based on short story|hostage|teacher|title at the end,http://www.imdb.com/title/tt2936180/?ref_=fn_tt_tt_1,19,French,France,,7700000,2014,7.3,2000
10784,239,92,Cameron Bright,24792061,Comedy|Drama,J.K. Simmons,Thank You for Smoking ,Todd Louiso,cigarette smoking|lobbyist|political satire|reporter|tobacco industry,http://www.imdb.com/title/tt0427944/?ref_=fn_tt_tt_1,323,English,USA,R,6500000,2005,7.6,0
10242,252,94,Lauren German,17544812,Horror,Jay Hernandez,Hostel: Part II ,Stanislav Ianevski,american|hostel|slovakia|torture|train,http://www.imdb.com/title/tt0498353/?ref_=fn_tt_tt_1,384,English,USA,R,10000000,2007,5.4,0
27857,278,100,Olivia Williams,12574715,Drama,Dominic Cooper,An Education ,Ellie Kendrick,1960s|age difference|france|loss of virginity|oxford,http://www.imdb.com/title/tt1174732/?ref_=fn_tt_tt_1,237,English,UK,PG-13,4500000,2009,7.3,12000
16347,124,106,Bridgette Wilson-Sampras,10281585,Drama|Romance,Frances Conroy,Shopgirl ,Clyde Kusatsu,artist|depression|gloves|photography|slacker,http://www.imdb.com/title/tt0338427/?ref_=fn_tt_tt_1,268,English,USA,R,,2005,6.4,1000
4825,9,109,Beau Bridges,5100000,Comedy|Drama|Romance,Joely Richardson,The Hotel New Hampshire ,Nastassja Kinski,football|hotel|teenage girl|terrorist|wien,http://www.imdb.com/title/tt0087428/?ref_=fn_tt_tt_1,61,English,UK,R,7500000,1984,6,345
11654,127,105,Chi McBride,10460089,Crime|Drama|Mystery|Thriller,Jason Patric,Narc ,Alan Van Sprang,blood splatter|cover up|murder|police shootout|undercover,http://www.imdb.com/title/tt0272207/?ref_=fn_tt_tt_1,214,English,USA,R,7500000,2002,7.2,1000
10518,9,102,Paul Gross,4239767,Comedy|Drama|Romance|Sport,Molly Parker,Men with Brooms ,Kari Matchett,championship|coach|curling|marriage|rural setting,http://www.imdb.com/title/tt0263734/?ref_=fn_tt_tt_1,83,English,Canada,R,7500000,2002,6,0
11977,35,97,Jenny McCarthy,4131640,Comedy|Crime,Ivana Milicevic,Witless Protection ,Richard Bull,fbi|polo|possum|sheriff|shotgun,http://www.imdb.com/title/tt1001562/?ref_=fn_tt_tt_1,20,English,USA,PG-13,7500000,2008,3.1,140
18041,6,118,Brenda Strong,3347439,Drama|Romance,Eric Johnson,The Work and the Glory ,Tiffany Dupont,1830s|baptism|intolerance|mormon church|sibling rivalry,http://www.imdb.com/title/tt0410454/?ref_=fn_tt_tt_1,33,English,USA,PG,7500000,2004,6.9,31
14736,192,92,Mila Kunis,10814185,Comedy|Crime|Romance,J.K. Simmons,Extract ,Clifton Collins Jr.,freak accident|gigolo|hit in the crotch|nosy neighbor|on the job injury,http://www.imdb.com/title/tt1225822/?ref_=fn_tt_tt_1,106,English,USA,R,8000000,2009,6.2,0
3536,51,112,Cheech Marin,533344,Comedy|Drama|Music,Jeff Bridges,Masked and Anonymous ,Bruce Dern,concert|jail|journalist|revolution|singer,http://www.imdb.com/title/tt0319829/?ref_=fn_tt_tt_1,95,English,USA,PG-13,,2003,5.5,655
1443,38,103,Edouard Baer,206400,Comedy|Crime|Drama|Romance|Thriller,Sandrine Kiberlain,Alias Betty ,Roschdy Zem,child|criminal|death|depression|novelist,http://www.imdb.com/title/tt0269329/?ref_=fn_tt_tt_1,26,French,France,,50000000,2001,6.9,26
10424,133,93,Om Puri,197148,Drama|Romance|Sci-Fi|Thriller,Samantha Morton,Code 46 ,Natalie Mendoza,genetics|i.d.|love|sphinx|totalitarian,http://www.imdb.com/title/tt0345061/?ref_=fn_tt_tt_1,150,English,UK,R,7500000,2003,6.3,0
80677,4,101,Jenny Agutter,,Comedy,Bob Hoskins,Outside Bet ,Vincent Regan,,http://www.imdb.com/title/tt1772422/?ref_=fn_tt_tt_1,3,English,UK,,7500000,2012,4.8,223
28971,287,115,Loretta Devine,54557348,Crime|Drama|Thriller,Don Cheadle,Crash ,Jennifer Esposito,race relations|racism|racist|social problem|stereotype,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,1624,English,Germany,R,6500000,2004,7.9,18000
49096,222,113,Michael McElhatton,3014541,Drama,Mia Wasikowska,Albert Nobbs ,Mark Williams,19th century|hotel|painter|waiter|woman pretending to be a man,http://www.imdb.com/title/tt1602098/?ref_=fn_tt_tt_1,98,English,UK,R,8000000,2011,6.7,0
310431,6,95,Nathin Butler,,Action|Crime|Drama|Thriller,Akon,Black November ,Razaaq Adoti,color in title|number in title|two word title,http://www.imdb.com/title/tt2147225/?ref_=fn_tt_tt_1,4,English,Nigeria,,7500000,2012,5.6,389
40562,16,153,Mary Goggin,872643,Comedy|Family|Romance,Saif Ali Khan,Ta Ra Rum Pum ,Vic Aviles,comeback|family relationships|marriage|new york|racer,http://www.imdb.com/title/tt0833553/?ref_=fn_tt_tt_1,37,Hindi,USA,,6000000,2007,5.4,108
9456,242,89,Gena Rowlands,4443403,Animation|Biography|Drama|War,Catherine Deneuve,Persepolis ,Danielle Darrieux,dream|girl|iran|islamic revolution|revolution,http://www.imdb.com/title/tt0808417/?ref_=fn_tt_tt_1,158,French,France,PG-13,7300000,2007,8,14000
889,147,92,Teri Polo,,Adventure|Fantasy|Thriller,Bruce Dern,The Hole ,Haley Bennett,basement|family relationships|hole|no opening credits|slow motion scene,http://www.imdb.com/title/tt1085779/?ref_=fn_tt_tt_1,69,English,USA,PG-13,12000000,2009,5.7,0
10564,93,107,Elyas M'Barek,,Drama|Thriller,Max Riemelt,The Wave ,Jennifer Ulrich,autocracy|based on real events|dictatorship|germany|teacher,http://www.imdb.com/title/tt1063669/?ref_=fn_tt_tt_1,96,German,Germany,,5000000,2008,7.6,25000
15723,253,118,Bella Heathcote,1330827,Horror|Thriller,Keanu Reeves,The Neon Demon ,Charles Baker,beauty|cannibalism|fashion|lesbian|model,http://www.imdb.com/title/tt1974419/?ref_=fn_tt_tt_1,73,English,France,R,7000000,2016,7,0
19600,224,97,Jack O'Connell,1818681,Action|Crime|Drama|Thriller,Joseph Gilgun,Harry Brown ,Sean Harris,bayonet|death|police|self defense|widower,http://www.imdb.com/title/tt1289406/?ref_=fn_tt_tt_1,224,English,UK,R,7300000,2009,7.2,0
125537,392,156,James Franco,336530303,Action|Adventure|Romance,J.K. Simmons,Spider-Man 3 ,Kirsten Dunst,sandman|spider man|symbiote|venom|villain,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,1902,English,USA,PG-13,258000000,2007,6.2,0
452,39,100,William Hootkins,12610552,Action|Adventure|Fantasy|Sci-Fi|Thriller,George Coe,The Omega Code ,Ayla Kell,code|evil|false accusation|megalomaniac|torah,http://www.imdb.com/title/tt0203408/?ref_=fn_tt_tt_1,206,English,USA,PG-13,7500000,1999,3.5,129
68170,387,96,Jennifer Garner,143492840,Comedy|Drama|Romance,J.K. Simmons,Juno ,Rainn Wilson,adoption|baby|friend|pregnancy|school,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,881,English,USA,PG-13,7500000,2007,7.5,10000
36234,36,104,Aki Aleong,,Action|Thriller,Darren Shahlavi,Pound of Flesh ,Brahim Achabbakhe,fighting|hand to hand combat|jujitsu|kickboxing|organ,http://www.imdb.com/title/tt3488328/?ref_=fn_tt_tt_1,29,English,Canada,R,7500000,2015,5.1,0
39283,120,120,Lois Maxwell,43800000,Action|Adventure|Thriller,Desmond Llewelyn,Diamonds Are Forever ,Jill St. John,cat|diamond|ford mustang|james bond 007|yanked off bikini top,http://www.imdb.com/title/tt0066995/?ref_=fn_tt_tt_1,276,English,UK,GP,7200000,1971,6.7,0
65460,208,175,Marlon Brando,134821952,Crime|Drama,Al Pacino,The Godfather ,Robert Duvall,crime family|mafia|organized crime|patriarch|rise to power,http://www.imdb.com/title/tt0068646/?ref_=fn_tt_tt_1,2238,English,USA,R,6000000,1972,9.2,43000
55667,51,95,Cynthia Rhodes,94900000,Drama|Music|Romance,Michael Nouri,Flashdance ,Lee Ving,ballet school|dance|dancer|overalls|steel worker,http://www.imdb.com/title/tt0085549/?ref_=fn_tt_tt_1,128,English,USA,R,4000000,1983,6.1,0
31978,331,95,Chloë Grace Moretz,32391374,Comedy|Drama|Romance,Joseph Gordon-Levitt,500 Days of Summer ,Zooey Deschanel,friend|greeting card|office|summer|true love,http://www.imdb.com/title/tt1022603/?ref_=fn_tt_tt_1,494,English,USA,PG-13,7500000,2009,7.7,40000
12476,83,121,Ian Mune,40158000,Drama|Music|Romance,Holly Hunter,The Piano ,Geneviève Lemon,adultery|daughter|male rear nudity|new zealand|piano,http://www.imdb.com/title/tt0107822/?ref_=fn_tt_tt_1,241,English,New Zealand,R,7000000,1993,7.6,0
5241,324,110,Alex Pettyfer,113709992,Comedy|Drama,Channing Tatum,Magic Mike ,Matthew McConaughey,bank|male nudity|male objectification|male stripper|stripper,http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1,281,English,USA,R,7000000,2012,6.1,54000
98,140,96,Emma Caulfield,32131483,Horror|Mystery|Thriller,Sullivan Stapleton,Darkness Falls ,Angus Sampson,boy|darkness|light|tooth|tooth fairy,http://www.imdb.com/title/tt0282209/?ref_=fn_tt_tt_1,369,English,USA,PG-13,11000000,2003,4.9,2000
21311,136,121,Geoffrey Holder,35400000,Action|Adventure|Thriller,Yaphet Kotto,Live and Let Die ,Clifton James,british|cards|heroin|murder|tarot card,http://www.imdb.com/title/tt0070328/?ref_=fn_tt_tt_1,251,English,UK,PG,7000000,1973,6.8,0
47724,79,95,Frankie Muniz,34099640,Drama|Family|Sport,Clint Howard,My Dog Skip ,Cody Linley,1940s|dog|mississippi|puppy|veteran,http://www.imdb.com/title/tt0156812/?ref_=fn_tt_tt_1,149,English,USA,PG,5000000,2000,7,0
11129,,,,,,,,,,,,,,,,,,
94214,52,112,Loretta Devine,37295394,Comedy|Drama,Gary Dourdan,Jumping the Broom ,Laz Alonso,martha's vineyard|mother|older woman younger man relationship|wedding|weekend,http://www.imdb.com/title/tt1640484/?ref_=fn_tt_tt_1,59,English,USA,PG-13,6600000,2011,5.7,0
117781,490,143,Elizabeth Debicki,144812796,Drama|Romance,Leonardo DiCaprio,The Great Gatsby ,Steve Bisley,ingratitude|mansion|party|title appears in writing|tragedy,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1,753,English,Australia,PG-13,105000000,2013,7.3,115000
1058,,,,,,,,,,,,,,,,,,
37112,271,110,Michael J. Burg,28747570,Biography|Crime|Drama,Philip Seymour Hoffman,Capote ,Kwesi Ameyaw,book|holcomb kansas|kansas|killer|truman capote,http://www.imdb.com/title/tt0379725/?ref_=fn_tt_tt_1,416,English,Canada,R,7000000,2005,7.4,0
42159,93,104,Steve Buscemi,25625110,Action|Crime|Thriller,Quentin Tarantino,Desperado ,Salma Hayek,crushed by a car|female frontal nudity|female nudity|female rear nudity|one against many,http://www.imdb.com/title/tt0112851/?ref_=fn_tt_tt_1,202,English,USA,R,7000000,1995,7.2,0
16395,71,115,Sarah Polley,403932,Drama|Romance|Western,Milla Jovovich,The Claim ,Shirley Henderson,gold|gold mine|miner|railroad|surveyor,http://www.imdb.com/title/tt0218378/?ref_=fn_tt_tt_1,92,English,UK,R,20000000,2000,6.5,141
50627,54,53,Adam Goldberg,,Crime|Drama|Thriller,Kirsten Dunst,Fargo             ,Oliver Platt,anthology|death|insurance salesman|minnesota|police officer,http://www.imdb.com/title/tt2802850/?ref_=fn_tt_tt_1,173,English,USA,TV-MA,,,9,61000
5608,112,119,Jenny Agutter,25000000,Action|Adventure|Sci-Fi,Farrah Fawcett,Logan's Run ,Peter Ustinov,cat|computer|cult film|runner|sanctuary,http://www.imdb.com/title/tt0074812/?ref_=fn_tt_tt_1,242,English,USA,PG,9000000,1976,6.8,0
38925,118,125,Hervé Villechaize,21000000,Action|Adventure|Thriller,Christopher Lee,The Man with the Golden Gun ,Desmond Llewelyn,assassin|bikini|girl in a bikini|mission|secret agent,http://www.imdb.com/title/tt0071807/?ref_=fn_tt_tt_1,258,English,UK,PG,13000000,1974,6.8,2000
13105,35,96,Vanity,20257000,Action|Comedy|Crime|Thriller,Bill Duke,Action Jackson ,Carl Weathers,murder|power|psychotronic|tough cop|union,http://www.imdb.com/title/tt0094612/?ref_=fn_tt_tt_1,65,English,USA,R,7000000,1988,5.2,978
22501,342,100,Shauna Macdonald,26005908,Adventure|Horror|Thriller,MyAnna Buring,The Descent ,Craig Conway,cave|expedition|friendship between women|group of friends|survival horror,http://www.imdb.com/title/tt0435625/?ref_=fn_tt_tt_1,1100,English,UK,R,3500000,2005,7.2,10000
5491,14,46,Michael Jordan,18642318,Documentary|Sport,Bill Murray,Michael Jordan to the Max ,Bob Costas,basketball|basketball player|character name in title|chicago bulls|imax,http://www.imdb.com/title/tt0245280/?ref_=fn_tt_tt_1,13,English,USA,,,2000,7.5,407
10560,137,89,Allison Miller,15818967,Horror|Mystery,Zach Gilford,Devil's Due ,Vanessa Ray,eiffel tower at night|honeymoon|implied insemination|party|taxi driver,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1,120,English,USA,R,7000000,2014,4,0
19489,50,92,Mary Tyler Moore,14891000,Comedy,Lily Tomlin,Flirting with Disaster ,David Patrick Kelly,adoption|armpit fetish|mistaken identity|new mexico|overalls,http://www.imdb.com/title/tt0116324/?ref_=fn_tt_tt_1,105,English,USA,R,7000000,1996,6.8,824
19419,261,109,Ken Foree,16901126,Crime|Horror,Sid Haig,The Devil's Rejects ,Lew Temple,escape|police|road trip|sheriff|texas,http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1,687,English,USA,R,7000000,2005,6.9,0
23531,96,44,Alyson Hannigan,,Action|Drama|Fantasy|Romance,Sarah Michelle Gellar,Buffy the Vampire Slayer             ,Emma Caulfield,action heroine|coming of age|destiny|double life|vampire,http://www.imdb.com/title/tt0118276/?ref_=fn_tt_tt_1,665,English,USA,TV-14,2300000,,8.2,6000
10688,180,103,Rick Fox,17474107,Comedy|Crime|Drama,Kimberly Elise,Dope ,Kiersey Clemons,african american|geek|hip hop|party|tomboy,http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1,89,English,USA,R,7000000,2015,7.3,23000
17889,28,95,Omar Epps,14003141,Crime|Drama|Thriller,LL Cool J,In Too Deep ,Nia Long,cunnilingus|oral sex|police|sex scene|undercover,http://www.imdb.com/title/tt0160401/?ref_=fn_tt_tt_1,29,English,USA,R,7000000,1999,6.1,375
